10.0000,-35.1063,0.0000, 9.7903, -35.0000, 0.0000
11.0000,-35.4843,0.0000, 10.0000, -35.1063, 0.0000
12.0000,-35.7387,0.0000, 11.0000, -35.4843, 0.0000
13.0000,-35.8917,0.0000, 12.0000, -35.7387, 0.0000
14.0000,-35.9555,0.0000, 13.0000, -35.8917, 0.0000
15.0000,-35.9351,0.0000, 14.0000, -35.9555, 0.0000
16.0000,-35.8290,0.0000, 15.0000, -35.9351, 0.0000
17.0000,-35.6300,0.0000, 16.0000, -35.8290, 0.0000
18.0000,-35.3247,0.0000, 17.0000, -35.6300, 0.0000
18.7717,-35.0000,0.0000, 18.0000, -35.3247, 0.0000
8.0000,-34.0002,0.0000, 7.9998, -34.0000, 0.0000
9.0000,-34.6373,0.0000, 8.0000, -34.0002, 0.0000
9.7903,-35.0000,0.0000, 9.0000, -34.6373, 0.0000
18.7717,-35.0000,0.0000, 19.0000, -34.9069, 0.0000
20.0000,-34.3870,0.0000, 19.0000, -34.9069, 0.0000
20.5852,-34.0000,0.0000, 20.0000, -34.3870, 0.0000
7.0000,-33.2337,0.0000, 6.7627, -33.0000, 0.0000
7.9998,-34.0000,0.0000, 7.0000, -33.2337, 0.0000
20.5852,-34.0000,0.0000, 21.0000, -33.7164, 0.0000
21.8562,-33.0000,0.0000, 21.0000, -33.7164, 0.0000
6.0000,-32.2427,0.0000, 5.8030, -32.0000, 0.0000
6.7627,-33.0000,0.0000, 6.0000, -32.2427, 0.0000
21.8562,-33.0000,0.0000, 22.0000, -32.8697, 0.0000
22.8274,-32.0000,0.0000, 22.0000, -32.8697, 0.0000
5.8030,-32.0000,0.0000, 5.0371, -31.0000, 0.0000
22.8274,-32.0000,0.0000, 23.0000, -31.7921, 0.0000
23.5954,-31.0000,0.0000, 23.0000, -31.7921, 0.0000
5.0000,-30.9491,0.0000, 4.4159, -30.0000, 0.0000
5.0371,-31.0000,0.0000, 5.0000, -30.9491, 0.0000
23.5954,-31.0000,0.0000, 24.0000, -30.3395, 0.0000
24.1967,-30.0000,0.0000, 24.0000, -30.3395, 0.0000
4.0000,-29.1968,0.0000, 3.9104, -29.0000, 0.0000
4.4159,-30.0000,0.0000, 4.0000, -29.1968, 0.0000
24.1967,-30.0000,0.0000, 24.6725, -29.0000, 0.0000
3.9104,-29.0000,0.0000, 3.4942, -28.0000, 0.0000
24.6725,-29.0000,0.0000, 25.0000, -28.0479, 0.0000
25.0166,-28.0000,0.0000, 25.0000, -28.0479, 0.0000
3.4942,-28.0000,0.0000, 3.1646, -27.0000, 0.0000
25.0166,-28.0000,0.0000, 25.2804, -27.0000, 0.0000
3.0000,-26.3745,0.0000, 2.9055, -26.0000, 0.0000
3.1646,-27.0000,0.0000, 3.0000, -26.3745, 0.0000
25.2804,-27.0000,0.0000, 25.4389, -26.0000, 0.0000
2.9055,-26.0000,0.0000, 2.7020, -25.0000, 0.0000
25.4389,-26.0000,0.0000, 25.5011, -25.0000, 0.0000
2.7020,-25.0000,0.0000, 2.5587, -24.0000, 0.0000
25.5011,-25.0000,0.0000, 25.4715, -24.0000, 0.0000
2.5587,-24.0000,0.0000, 2.4712, -23.0000, 0.0000
25.4715,-24.0000,0.0000, 25.3484, -23.0000, 0.0000
2.4712,-23.0000,0.0000, 2.4368, -22.0000, 0.0000
25.3484,-23.0000,0.0000, 25.1240, -22.0000, 0.0000
2.4368,-22.0000,0.0000, 2.4550, -21.0000, 0.0000
25.0000,-21.6366,0.0000, 24.8189, -21.0000, 0.0000
25.1240,-22.0000,0.0000, 25.0000, -21.6366, 0.0000
2.4550,-21.0000,0.0000, 2.5278, -20.0000, 0.0000
24.8189,-21.0000,0.0000, 24.4158, -20.0000, 0.0000
2.5278,-20.0000,0.0000, 2.6603, -19.0000, 0.0000
24.0000,-19.2427,0.0000, 23.8845, -19.0000, 0.0000
24.4158,-20.0000,0.0000, 24.0000, -19.2427, 0.0000
2.6603,-19.0000,0.0000, 2.8608, -18.0000, 0.0000
23.8845,-19.0000,0.0000, 23.2548, -18.0000, 0.0000
2.8608,-18.0000,0.0000, 3.0000, -17.4766, 0.0000
3.1307,-17.0000,0.0000, 3.0000, -17.4766, 0.0000
23.0000,-17.6840,0.0000, 22.4933, -17.0000, 0.0000
23.2548,-18.0000,0.0000, 23.0000, -17.6840, 0.0000
3.1307,-17.0000,0.0000, 3.4881, -16.0000, 0.0000
22.0000,-16.4717,0.0000, 21.5780, -16.0000, 0.0000
22.4933,-17.0000,0.0000, 22.0000, -16.4717, 0.0000
3.4881,-16.0000,0.0000, 3.9714, -15.0000, 0.0000
21.0000,-15.4667,0.0000, 20.4914, -15.0000, 0.0000
21.5780,-16.0000,0.0000, 21.0000, -15.4667, 0.0000
3.9714,-15.0000,0.0000, 4.0000, -14.9477, 0.0000
4.6011,-14.0000,0.0000, 4.0000, -14.9477, 0.0000
20.0000,-14.6090,0.0000, 19.1918, -14.0000, 0.0000
20.4914,-15.0000,0.0000, 20.0000, -14.6090, 0.0000
4.6011,-14.0000,0.0000, 5.0000, -13.4870, 0.0000
5.4711,-13.0000,0.0000, 5.0000, -13.4870, 0.0000
18.0000,-13.2184,0.0000, 17.6140, -13.0000, 0.0000
19.0000,-13.8675,0.0000, 18.0000, -13.2184, 0.0000
19.1918,-14.0000,0.0000, 19.0000, -13.8675, 0.0000
5.4711,-13.0000,0.0000, 6.0000, -12.5144, 0.0000
6.7669,-12.0000,0.0000, 6.0000, -12.5144, 0.0000
16.0000,-12.1686,0.0000, 15.5683, -12.0000, 0.0000
17.0000,-12.6519,0.0000, 16.0000, -12.1686, 0.0000
17.6140,-13.0000,0.0000, 17.0000, -12.6519, 0.0000
-30.0000,-11.0765,0.0000, -30.4457, -11.0000, 0.0000
-29.0000,-11.1698,0.0000, -30.0000, -11.0765, 0.0000
-28.0000,-11.1804,0.0000, -29.0000, -11.1698, 0.0000
-27.0000,-11.1123,0.0000, -28.0000, -11.1804, 0.0000
-26.2396,-11.0000,0.0000, -27.0000, -11.1123, 0.0000
6.7669,-12.0000,0.0000, 7.0000, -11.8515, 0.0000
8.0000,-11.3863,0.0000, 7.0000, -11.8515, 0.0000
9.0000,-11.1097,0.0000, 8.0000, -11.3863, 0.0000
9.7809,-11.0000,0.0000, 9.0000, -11.1097, 0.0000
12.0000,-11.0129,0.0000, 11.8005, -11.0000, 0.0000
13.0000,-11.1696,0.0000, 12.0000, -11.0129, 0.0000
14.0000,-11.4162,0.0000, 13.0000, -11.1696, 0.0000
15.0000,-11.7560,0.0000, 14.0000, -11.4162, 0.0000
15.5683,-12.0000,0.0000, 15.0000, -11.7560, 0.0000
-33.0000,-10.2781,0.0000, -33.5964, -10.0000, 0.0000
-32.0000,-10.6463,0.0000, -33.0000, -10.2781, 0.0000
-31.0000,-10.9045,0.0000, -32.0000, -10.6463, 0.0000
-30.4457,-11.0000,0.0000, -31.0000, -10.9045, 0.0000
-26.2396,-11.0000,0.0000, -26.0000, -10.9712, 0.0000
-25.0000,-10.7767,0.0000, -26.0000, -10.9712, 0.0000
-24.0000,-10.5079,0.0000, -25.0000, -10.7767, 0.0000
-23.0000,-10.1587,0.0000, -24.0000, -10.5079, 0.0000
-22.6306,-10.0000,0.0000, -23.0000, -10.1587, 0.0000
9.7809,-11.0000,0.0000, 10.0000, -10.9672, 0.0000
11.0000,-10.9349,0.0000, 10.0000, -10.9672, 0.0000
11.8005,-11.0000,0.0000, 11.0000, -10.9349, 0.0000
-35.0000,-9.1789,0.0000, -35.2548, -9.0000, 0.0000
-34.0000,-9.7951,0.0000, -35.0000, -9.1789, 0.0000
-33.5964,-10.0000,0.0000, -34.0000, -9.7951, 0.0000
-22.6306,-10.0000,0.0000, -22.0000, -9.7551, 0.0000
-21.0000,-9.2771,0.0000, -22.0000, -9.7551, 0.0000
-20.5014,-9.0000,0.0000, -21.0000, -9.2771, 0.0000
-36.0000,-8.3972,0.0000, -36.4404, -8.0000, 0.0000
-35.2548,-9.0000,0.0000, -36.0000, -8.3972, 0.0000
-20.5014,-9.0000,0.0000, -20.0000, -8.7256, 0.0000
-19.0000,-8.0874,0.0000, -20.0000, -8.7256, 0.0000
-18.8718,-8.0000,0.0000, -19.0000, -8.0874, 0.0000
-37.0000,-7.3933,0.0000, -37.3458, -7.0000, 0.0000
-36.4404,-8.0000,0.0000, -37.0000, -7.3933, 0.0000
-18.8718,-8.0000,0.0000, -18.0000, -7.3560, 0.0000
-17.5517,-7.0000,0.0000, -18.0000, -7.3560, 0.0000
-38.0000,-6.0657,0.0000, -38.0460, -6.0000, 0.0000
-37.3458,-7.0000,0.0000, -38.0000, -6.0657, 0.0000
-17.5517,-7.0000,0.0000, -17.0000, -6.4935, 0.0000
-16.4756,-6.0000,0.0000, -17.0000, -6.4935, 0.0000
-38.0460,-6.0000,0.0000, -38.6212, -5.0000, 0.0000
-16.4756,-6.0000,0.0000, -16.0000, -5.4465, 0.0000
-15.6057,-5.0000,0.0000, -16.0000, -5.4465, 0.0000
-39.0000,-4.0941,0.0000, -39.0419, -4.0000, 0.0000
-38.6212,-5.0000,0.0000, -39.0000, -4.0941, 0.0000
-15.6057,-5.0000,0.0000, -15.0000, -4.0912, 0.0000
-14.9345,-4.0000,0.0000, -15.0000, -4.0912, 0.0000
-39.0419,-4.0000,0.0000, -39.3831, -3.0000, 0.0000
-14.9345,-4.0000,0.0000, -14.3959, -3.0000, 0.0000
-39.3831,-3.0000,0.0000, -39.6108, -2.0000, 0.0000
-14.3959,-3.0000,0.0000, -14.0513, -2.0000, 0.0000
-39.6108,-2.0000,0.0000, -39.7411, -1.0000, 0.0000
-14.0513,-2.0000,0.0000, -14.0000, -1.7392, 0.0000
-13.8269,-1.0000,0.0000, -14.0000, -1.7392, 0.0000
-39.7411,-1.0000,0.0000, -39.7836, 0.0000, 0.0000
-13.8269,-1.0000,0.0000, -13.7509, 0.0000, 0.0000
-39.7836,0.0000,0.0000, -39.7411, 1.0000, 0.0000
-13.7509,0.0000,0.0000, -13.8269, 1.0000, 0.0000
-39.7411,1.0000,0.0000, -39.6108, 2.0000, 0.0000
-14.0000,1.7392,0.0000, -14.0513, 2.0000, 0.0000
-13.8269,1.0000,0.0000, -14.0000, 1.7392, 0.0000
-39.6108,2.0000,0.0000, -39.3831, 3.0000, 0.0000
-14.0513,2.0000,0.0000, -14.3959, 3.0000, 0.0000
-39.3831,3.0000,0.0000, -39.0419, 4.0000, 0.0000
-14.3959,3.0000,0.0000, -14.9345, 4.0000, 0.0000
-39.0419,4.0000,0.0000, -39.0000, 4.0941, 0.0000
-38.6212,5.0000,0.0000, -39.0000, 4.0941, 0.0000
-15.0000,4.0912,0.0000, -15.6057, 5.0000, 0.0000
-14.9345,4.0000,0.0000, -15.0000, 4.0912, 0.0000
-38.6212,5.0000,0.0000, -38.0460, 6.0000, 0.0000
-16.0000,5.4465,0.0000, -16.4756, 6.0000, 0.0000
-15.6057,5.0000,0.0000, -16.0000, 5.4465, 0.0000
-38.0460,6.0000,0.0000, -38.0000, 6.0657, 0.0000
-37.3458,7.0000,0.0000, -38.0000, 6.0657, 0.0000
-17.0000,6.4935,0.0000, -17.5517, 7.0000, 0.0000
-16.4756,6.0000,0.0000, -17.0000, 6.4935, 0.0000
-37.3458,7.0000,0.0000, -37.0000, 7.3933, 0.0000
-36.4404,8.0000,0.0000, -37.0000, 7.3933, 0.0000
-18.0000,7.3560,0.0000, -18.8718, 8.0000, 0.0000
-17.5517,7.0000,0.0000, -18.0000, 7.3560, 0.0000
-36.4404,8.0000,0.0000, -36.0000, 8.3972, 0.0000
-35.2548,9.0000,0.0000, -36.0000, 8.3972, 0.0000
-20.0000,8.7256,0.0000, -20.5014, 9.0000, 0.0000
-19.0000,8.0874,0.0000, -20.0000, 8.7256, 0.0000
-18.8718,8.0000,0.0000, -19.0000, 8.0874, 0.0000
-35.2548,9.0000,0.0000, -35.0000, 9.1789, 0.0000
-34.0000,9.7951,0.0000, -35.0000, 9.1789, 0.0000
-33.5964,10.0000,0.0000, -34.0000, 9.7951, 0.0000
