2.89308	-6.67256	0
3.6478	-5.66538	0
4.15094	-4.40641	0
4.65408	-3.14743	0
5.15723	-1.88846	0
5.66037	-0.629485	0
6.16352	0.629488	0
6.91824	1.88846	0
7.42138	3.14744	0
7.67296	4.40641	0
7.92453	5.66538	0
8.1761	6.92436	0
8.1761	8.18333	0
8.1761	9.4423	0
8.1761	10.7013	0
8.1761	11.9602	0
7.92453	13.2192	0
7.42138	14.4782	0
6.66667	15.4854	0
5.66038	16.2408	0
4.40251	16.9961	0
3.14465	17.4997	0
1.88679	17.7515	0
0.628929	18.2551	0
-0.628932	18.7587	0
-1.88679	19.0105	0
-3.14465	19.5141	0
-4.40252	20.0177	0
-5.66038	20.5213	0
-6.91824	21.0249	0
-8.1761	21.5285	0
-9.43396	22.032	0
-10.6918	22.5356	0
-11.9497	23.0392	0
-13.2075	23.7946	0
-14.4654	24.8018	0
-15.7233	25.5572	0
-16.9811	26.3125	0
-18.239	26.5643	0
-19.2453	26.3126	0
-20.2516	25.5572	0
-21.0063	24.55	0
-21.5094	23.291	0
-21.761	22.032	0
-22.0126	20.7731	0
-22.0126	19.5141	0
-22.0126	18.2551	0
-21.761	16.9961	0
-21.5094	15.7372	0
-21.2579	14.4782	0
-21.0063	13.2192	0
-20.7547	11.9602	0
-20.7547	10.7013	0
-20.7547	9.4423	0
-20.7547	8.18333	0
-20.7547	6.92436	0
-20.7547	5.66538	0
-20.7547	4.40641	0
-20.7547	3.14744	0
-20.7547	1.88846	0
-20.5031	0.629488	0
-20.2516	-0.629485	0
-20	-1.88846	0
-19.4969	-3.14743	0
-18.7421	-4.40641	0
-17.9874	-5.41359	0
-17.2327	-6.16897	0
-16.478	-6.67256	0
		
-38.8679	-14.4782	0
-38.1132	-14.4782	0
-37.1069	-14.4782	0
-35.8491	-14.4782	0
-34.5912	-14.4782	0
-33.3333	-14.4782	0
-32.0755	-14.4782	0
-30.8176	-14.4782	0
-29.5598	-14.4782	0
-28.3019	-14.4782	0
-27.044	-14.2264	0
-25.7862	-13.7228	0
-24.7799	-12.9674	0
-24.0252	-11.9602	0
-23.2704	-10.7013	0
-22.5157	-9.69409	0
-21.761	-8.68692	0
-20.7547	-7.67974	0
-20	-6.67256	0
-19.4969	-5.66538	0
-19.2453	-4.40641	0
-19.4969	-3.14743	0
-20	-1.88846	0
-20.2516	-0.629485	0
-20.5031	0.629488	0
-20.7547	1.88846	0
-20.7547	3.14744	0
-20.7547	4.40641	0
-20.7547	5.66538	0
-20.7547	6.92436	0
-20.7547	8.18333	0
-20.7547	9.4423	0
-20.7547	10.7013	0
-20.7547	11.9602	0
-21.0063	13.2192	0
-21.2579	14.4782	0
-21.5094	15.7372	0
-21.761	16.9961	0
-22.0126	18.2551	0
-22.0126	19.5141	0
-22.2642	20.7731	0
-22.7673	21.7802	0
-23.522	22.5356	0
-24.5283	23.0392	0
-25.7862	23.291	0
-27.044	23.291	0
-28.3019	23.291	0
-29.5598	23.291	0
-30.8176	23.291	0
-32.0755	23.291	0
-33.3333	23.291	0
-34.5912	23.291	0
-35.8491	23.291	0
-37.1069	23.291	0
-38.3648	23.0392	0
-39.3711	22.5356	0
-40.1258	21.7802	0
-40.8805	20.7731	0
-41.3836	19.5141	0
-41.6352	18.2551	0
-41.8868	16.9961	0
-42.3899	15.7372	0
-42.6415	14.4782	0
-42.8931	13.2192	0
-43.1447	11.9602	0
-43.6478	10.7013	0
-43.8994	9.4423	0
-44.1509	8.18333	0
-44.4025	6.92436	0
-44.6541	5.66538	0
-44.6541	4.40641	0
-44.6541	3.14744	0
-44.6541	1.88846	0
-44.6541	0.629488	0
-44.6541	-0.629485	0
-44.6541	-1.88846	0
-44.4025	-3.14743	0
-43.8994	-4.40641	0
-43.3962	-5.66538	0
-42.8931	-6.92435	0
-42.3899	-8.18333	0
-42.1384	-9.4423	0
-42.1384	-10.4495	0
-42.1384	-11.2049	0
		
12.7044	-24.55	0
13.4591	-24.55	0
14.4654	-24.55	0
15.7233	-24.55	0
16.9811	-24.55	0
18.239	-24.55	0
19.4969	-24.55	0
20.7547	-24.55	0
22.0126	-24.55	0
23.2704	-24.55	0
24.5283	-24.55	0
25.7862	-24.55	0
27.044	-24.55	0
28.3019	-24.55	0
29.5597	-24.55	0
30.8176	-24.55	0
32.0755	-24.55	0
33.3333	-24.2982	0
34.3396	-23.7946	0
35.3459	-23.291	0
36.3522	-22.5356	0
37.3585	-21.5284	0
38.3648	-20.7731	0
39.6226	-20.0177	0
40.6289	-19.0105	0
41.6352	-18.0033	0
42.3899	-16.9961	0
42.8931	-15.7372	0
43.1447	-14.4782	0
43.3962	-13.2192	0
43.3962	-11.9602	0
43.3962	-10.7013	0
43.3962	-9.4423	0
43.3962	-8.18333	0
43.3962	-6.92435	0
43.1447	-5.66538	0
42.8931	-4.40641	0
42.6415	-3.14743	0
42.3899	-1.88846	0
41.8868	-0.629485	0
41.3836	0.629488	0
40.6289	1.88846	0
39.6226	3.14744	0
38.3648	4.15462	0
37.1069	4.91	0
35.8491	5.41359	0
34.5912	5.66539	0
33.3333	5.66539	0
32.0755	5.66539	0
30.8176	5.66539	0
29.5597	5.66539	0
28.3019	5.66539	0
27.044	5.66539	0
25.7862	5.91718	0
24.5283	6.16898	0
23.2704	6.42077	0
22.0126	6.92436	0
20.7547	7.42795	0
19.4969	7.67974	0
18.239	7.93154	0
16.9811	8.18333	0
15.7233	8.18333	0
14.4654	8.43513	0
13.2075	8.68692	0
11.9497	8.93871	0
10.6918	8.93871	0
9.68553	8.68692	0
8.93082	7.93154	0
8.42767	6.92436	0
7.92453	5.66538	0
7.67296	4.40641	0
7.42138	3.14744	0
6.91824	1.88846	0
6.41509	0.629488	0
5.91195	-0.629485	0
5.4088	-1.88846	0
4.90566	-3.14743	0
4.40251	-4.40641	0
3.6478	-5.66538	0
3.39622	-6.92435	0
3.14465	-8.18333	0
2.89308	-9.4423	0
3.14465	-10.7013	0
3.89937	-11.9602	0
4.40251	-13.2192	0
5.15723	-14.4782	0
5.91195	-15.7372	0
6.66667	-16.9961	0
7.16981	-18.2551	0
7.67296	-19.5141	0
8.1761	-20.7731	0
8.67924	-21.7802	0
8.93082	-22.5356	0
		
-13.7107	-43.4346	0
-12.956	-43.4346	0
-11.9497	-43.1828	0
-10.6918	-42.931	0
-9.43396	-42.6792	0
-8.1761	-42.4274	0
-6.91824	-42.1756	0
-5.66038	-42.1756	0
-4.40252	-42.1756	0
-3.14465	-42.1756	0
-1.88679	-42.1756	0
-0.628932	-41.9238	0
0.628929	-41.672	0
1.88679	-41.4202	0
3.14465	-40.9166	0
4.15094	-40.1613	0
4.90566	-39.4059	0
5.66038	-38.3987	0
6.16352	-37.1397	0
6.41509	-35.8807	0
6.66666	-34.6218	0
6.91824	-33.3628	0
6.91824	-32.1038	0
6.91824	-30.8449	0
6.91824	-29.5859	0
6.91824	-28.3269	0
7.16981	-27.0679	0
7.67295	-25.809	0
7.92453	-24.55	0
8.1761	-23.291	0
8.42767	-22.032	0
8.1761	-20.7731	0
7.67296	-19.5141	0
7.16981	-18.2551	0
6.66667	-16.9961	0
5.91195	-15.7372	0
5.15723	-14.4782	0
4.40251	-13.2192	0
3.6478	-11.9602	0
2.64151	-10.7013	0
1.63522	-9.69409	0
0.628929	-8.93871	0
-0.628932	-8.43512	0
-1.88679	-8.18333	0
-3.14465	-8.18333	0
-4.40252	-8.18333	0
-5.66038	-8.18333	0
-6.91824	-8.18333	0
-8.1761	-8.18333	0
-9.43396	-8.18333	0
-10.6918	-8.18333	0
-11.9497	-7.93153	0
-13.2075	-7.67974	0
-14.4654	-7.42794	0
-15.7233	-7.17615	0
-16.9811	-6.92435	0
-18.239	-7.17615	0
-19.4969	-7.42794	0
-20.7547	-7.93153	0
-21.761	-8.68692	0
-22.5157	-9.69409	0
-23.2704	-10.7013	0
-23.7736	-11.9602	0
-24.0252	-13.2192	0
-24.0252	-14.4782	0
-24.0252	-15.7372	0
-23.7736	-16.9961	0
-23.522	-18.2551	0
-23.2704	-19.5141	0
-23.2704	-20.7731	0
-23.2704	-22.032	0
-23.2704	-23.291	0
-23.2704	-24.55	0
-23.2704	-25.809	0
-23.2704	-27.0679	0
-23.2704	-28.3269	0
-23.2704	-29.5859	0
-23.0189	-30.8448	0
-22.7673	-32.1038	0
-22.5157	-33.3628	0
-22.2642	-34.6218	0
-22.0126	-35.8807	0
-21.761	-37.1397	0
-21.2579	-38.3987	0
-20.5031	-39.4059	0
-19.4969	-40.4131	0
-18.4906	-41.1684	0
-17.7359	-41.672	0
		
-41.3836	-43.4346	0
-40.6289	-43.4346	0
-39.6226	-43.4346	0
-38.3648	-43.4346	0
-37.1069	-43.4346	0
-35.8491	-43.4346	0
-34.5912	-43.4346	0
-33.3333	-43.1828	0
-32.0755	-42.931	0
-30.8176	-42.6792	0
-29.5598	-42.4274	0
-28.3019	-41.9238	0
-27.044	-41.672	0
-25.7862	-41.4202	0
-24.5283	-41.1684	0
-23.2704	-40.6648	0
-22.5157	-40.1613	0
-22.0126	-39.4059	0
-21.761	-38.3987	0
-21.761	-37.1397	0
-22.0126	-35.8807	0
-22.2642	-34.6218	0
-22.5157	-33.3628	0
-22.7673	-32.1038	0
-23.0189	-30.8449	0
-23.2704	-29.5859	0
-23.2704	-28.3269	0
-23.2704	-27.0679	0
-23.2704	-25.809	0
-23.2704	-24.55	0
-23.2704	-23.291	0
-23.2704	-22.032	0
-23.2704	-20.7731	0
-23.2704	-19.5141	0
-23.522	-18.2551	0
-24.0252	-16.9961	0
-24.7799	-15.989	0
-25.7862	-15.2336	0
-27.044	-14.73	0
-28.3019	-14.4782	0
-29.5598	-14.4782	0
-30.8176	-14.4782	0
-32.0755	-14.4782	0
-33.3333	-14.4782	0
-34.5912	-14.4782	0
-35.8491	-14.4782	0
-37.1069	-14.4782	0
-38.3648	-14.2264	0
-39.6226	-14.2264	0
-40.6289	-14.4782	0
-41.6352	-14.9818	0
-42.6415	-15.7372	0
-43.3962	-16.9961	0
-43.8994	-18.2551	0
-44.4025	-19.5141	0
-44.6541	-20.7731	0
-44.6541	-22.032	0
-44.6541	-23.291	0
-44.6541	-24.55	0
-44.6541	-25.809	0
-44.6541	-27.0679	0
-44.6541	-28.3269	0
-44.6541	-29.5859	0
-44.6541	-30.8448	0
-44.6541	-32.1038	0
-44.6541	-33.3628	0
-44.6541	-34.6218	0
-44.6541	-35.8807	0
-44.6541	-37.1397	0
-44.6541	-38.3987	0
-44.6541	-39.4059	0
-44.6541	-40.1613	0
		
9.9371	-43.1828	0
9.18239	-42.931	0
8.1761	-42.4274	0
6.91824	-41.9238	0
5.66038	-41.4202	0
4.40251	-41.1684	0
3.14465	-41.1684	0
1.88679	-41.4202	0
0.628929	-41.672	0
-0.628932	-41.9238	0
-1.88679	-42.1756	0
-3.14465	-42.1756	0
-4.40252	-42.1756	0
-5.66038	-42.1756	0
-6.91824	-42.1756	0
-8.1761	-42.4274	0
-9.43396	-42.6792	0
-10.6918	-42.931	0
-11.9497	-43.1828	0
-13.2075	-43.1828	0
-14.4654	-42.931	0
-15.7233	-42.6792	0
-16.9811	-42.1756	0
-18.239	-41.4202	0
-19.4969	-41.1684	0
-20.7547	-40.9166	0
-22.0126	-40.6648	0
-23.2704	-40.6648	0
-24.5283	-41.1684	0
-25.7862	-41.4202	0
-27.044	-41.672	0
-28.3019	-41.9238	0
-29.5598	-42.4274	0
-30.8176	-42.6792	0
-32.0755	-42.931	0
-33.3333	-43.1828	0
-34.5912	-43.4346	0
-35.8491	-43.4346	0
-37.1069	-43.4346	0
-38.3648	-43.4346	0
-39.6226	-43.4346	0
-40.8805	-43.4346	0
-41.8868	-43.1828	0
-42.8931	-42.6792	0
-43.6478	-41.9238	0
-44.1509	-40.9166	0
-44.4025	-39.6577	0
-44.6541	-38.3987	0
-44.6541	-37.1397	0
-44.6541	-35.8807	0
-44.6541	-34.6218	0
-44.6541	-33.3628	0
-44.6541	-32.1038	0
-44.6541	-30.8449	0
-44.6541	-29.5859	0
-44.6541	-28.3269	0
-44.6541	-27.0679	0
-44.6541	-25.809	0
-44.6541	-24.55	0
-44.6541	-23.291	0
-44.6541	-22.032	0
-44.6541	-20.7731	0
-44.4025	-19.5141	0
-43.8994	-18.2551	0
-43.3962	-16.9961	0
-42.8931	-15.7372	0
-42.3899	-14.4782	0
-42.1384	-13.2192	0
-42.1384	-11.9602	0
-42.1384	-10.7013	0
-42.3899	-9.4423	0
-42.6415	-8.18333	0
-43.1447	-6.92435	0
-43.6478	-5.66538	0
-44.1509	-4.40641	0
-44.4025	-3.14743	0
-44.6541	-1.88846	0
-44.6541	-0.629485	0
-44.6541	0.629488	0
-44.6541	1.88846	0
-44.6541	3.14744	0
-44.6541	4.40641	0
-44.6541	5.66538	0
-44.4025	6.92436	0
-44.1509	8.18333	0
-43.8994	9.4423	0
-43.6478	10.7013	0
-43.1447	11.9602	0
-42.8931	13.2192	0
-42.6415	14.4782	0
-42.3899	15.7372	0
-41.8868	16.9961	0
-41.6352	18.2551	0
-41.3837	19.5141	0
-41.1321	20.7731	0
-40.8805	22.032	0
-41.1321	23.291	0
-41.3836	24.55	0
-41.8868	25.809	0
-42.3899	27.0679	0
-43.1447	28.3269	0
-43.6478	29.5859	0
-44.1509	30.8449	0
-44.4025	32.1038	0
-44.6541	33.3628	0
-44.6541	34.6218	0
-44.6541	35.8807	0
-44.6541	37.1397	0
-44.6541	38.3987	0
-44.6541	39.6577	0
-44.6541	40.9166	0
-44.6541	41.672	0
-44.6541	41.9238	0
-44.6541	41.672	0
-44.6541	40.9166	0
-44.6541	39.6577	0
-44.6541	38.3987	0
-44.6541	37.1397	0
-44.6541	35.8807	0
-44.6541	34.6218	0
-44.6541	33.3628	0
-44.4025	32.1038	0
-44.1509	30.8449	0
-43.6478	29.5859	0
-42.8931	28.3269	0
-42.1384	27.0679	0
-41.3836	25.809	0
-40.3774	24.8018	0
-39.3711	24.0464	0
-38.3648	23.5428	0
-37.1069	23.291	0
-35.8491	23.291	0
-34.5912	23.291	0
-33.3333	23.291	0
-32.0755	23.291	0
-30.8176	23.291	0
-29.5598	23.291	0
-28.3019	23.291	0
-27.044	23.291	0
-25.7862	23.291	0
-24.5283	23.291	0
-23.2704	23.5428	0
-22.2642	24.0464	0
-21.2579	24.8018	0
-20.2516	25.5572	0
-19.2453	26.5643	0
-18.4906	27.5715	0
-17.7359	28.5787	0
-17.2327	29.5859	0
-16.9811	30.8449	0
-16.9811	32.1038	0
-16.9811	33.3628	0
-16.9811	34.6218	0
-16.9811	35.8807	0
-16.7296	37.1397	0
-16.2264	38.1469	0
-15.4717	39.1541	0
-14.4654	39.9095	0
-13.2075	40.4131	0
-11.9497	40.6649	0
-10.6918	40.9166	0
-9.43396	40.9166	0
-8.1761	40.9166	0
-6.91824	40.9166	0
-5.66038	40.9166	0
-4.40252	40.9166	0
-3.14465	40.9166	0
-1.88679	40.9166	0
-0.628932	40.9166	0
0.628929	40.9166	0
1.88679	40.9166	0
3.14465	40.9166	0
4.40251	40.9166	0
5.66038	40.9166	0
6.66667	40.6649	0
7.67296	40.1613	0
8.67924	39.4059	0
9.68553	38.6505	0
10.6918	37.8951	0
11.9497	37.3915	0
13.2075	37.1397	0
14.4654	36.8879	0
15.7233	36.6361	0
16.9811	36.3843	0
18.239	36.1325	0
19.4969	35.8807	0
20.7547	35.8807	0
22.0126	35.629	0
23.2704	35.3772	0
24.5283	35.1254	0
25.7862	34.8736	0
27.044	34.6218	0
28.3019	34.6218	0
29.5597	34.6218	0
30.8176	34.37	0
32.0755	34.1182	0
33.3333	33.8664	0
34.5912	33.6146	0
35.8491	33.6146	0
36.8553	34.1182	0
37.6101	34.8736	0
38.1132	35.8807	0
38.3648	37.1397	0
38.3648	37.8951	0
38.3648	38.1469	0
38.3648	37.8951	0
38.3648	37.1397	0
38.6163	35.8807	0
38.8679	34.6218	0
39.1195	33.3628	0
39.6226	32.1038	0
40.1258	30.8449	0
40.3773	29.5859	0
40.8805	28.3269	0
41.3836	27.0679	0
41.6352	25.809	0
41.8868	24.55	0
42.1384	23.291	0
42.1384	22.032	0
42.1384	20.7731	0
42.1384	19.5141	0
41.8868	18.2551	0
41.6352	16.9961	0
41.3836	15.7372	0
41.1321	14.4782	0
40.8805	13.2192	0
40.8805	11.9602	0
40.8805	10.7013	0
40.8805	9.4423	0
40.8805	8.18333	0
40.6289	6.92436	0
40.6289	5.66538	0
40.6289	4.40641	0
40.8805	3.14744	0
41.1321	1.88846	0
41.6352	0.629488	0
41.8868	-0.629485	0
42.3899	-1.88846	0
42.6415	-3.14743	0
42.8931	-4.40641	0
43.1447	-5.66538	0
43.3962	-6.92435	0
43.3962	-8.18333	0
43.3962	-9.4423	0
43.3962	-10.7013	0
43.3962	-11.9602	0
43.3962	-13.2192	0
43.1447	-14.4782	0
42.8931	-15.7372	0
42.6415	-16.9961	0
42.1384	-18.0033	0
41.3836	-19.0105	0
40.6289	-19.7659	0
39.6226	-20.5213	0
38.3648	-21.2767	0
37.1069	-22.2838	0
35.8491	-23.0392	0
34.5912	-23.7946	0
33.3333	-24.2982	0
32.0755	-24.55	0
30.8176	-24.55	0
29.5597	-24.55	0
28.3019	-24.55	0
27.044	-24.55	0
25.7862	-24.55	0
24.5283	-24.55	0
23.2704	-24.55	0
22.0126	-24.55	0
20.7547	-24.55	0
19.4969	-24.55	0
18.239	-24.55	0
16.9811	-24.55	0
15.7233	-24.55	0
14.4654	-24.55	0
13.2075	-24.2982	0
11.9497	-24.0464	0
10.6918	-24.0464	0
9.43396	-24.2982	0
8.42767	-24.8018	0
7.67295	-25.809	0
7.16981	-27.0679	0
6.91824	-28.3269	0
6.91824	-29.5859	0
6.91824	-30.8448	0
6.91824	-32.1038	0
6.91824	-33.3628	0
6.66666	-34.6218	0
6.41509	-35.8807	0
6.16352	-37.1397	0
6.16352	-38.3987	0
6.41509	-39.6577	0
7.16981	-40.9166	0
8.1761	-41.9238	0
9.43396	-42.931	0
10.6918	-43.6864	0
11.9497	-44.19	0
13.2075	-44.4418	0
14.4654	-44.6936	0
15.7233	-44.6936	0
16.9811	-44.6936	0
18.239	-44.6936	0
19.4969	-44.6936	0
20.7547	-44.6936	0
22.0126	-44.6936	0
23.2704	-44.4418	0
24.5283	-44.19	0
25.7862	-43.9382	0
27.044	-43.6864	0
28.3019	-43.4346	0
29.5597	-43.4346	0
30.8176	-43.4346	0
32.0755	-43.4346	0
33.3333	-43.4346	0
34.5912，	-43.4346，0
35.8491	-43.4346	0
37.1069	-43.4346	0
38.3648	-43.4346	0
39.6226	-43.1828	0
40.6289	-42.6792	0
41.3836	-41.9238	0
41.8868	-40.9166	0
42.1384	-40.1613	0
42.1384	-39.9095	0
42.1384	-40.1613	0
42.1384	-40.9166	0
41.8868	-41.9238	0
41.3836	-42.6792	0
40.6289	-43.1828	0
39.6226	-43.4346	0
38.3648	-43.4346	0
37.1069	-43.4346	0
35.8491	-43.4346	0
34.5912	-43.4346	0
33.3333	-43.4346	0
32.0755	-43.4346	0
30.8176	-43.4346	0
29.5597	-43.4346	0
28.3019	-43.4346	0
27.044	-43.6864	0
25.7862	-43.9382	0
24.5283	-44.19	0
23.2704	-44.4418	0
22.0126	-44.6936	0
20.7547	-44.6936	0
19.4969	-44.6936	0
18.239	-44.6936	0
16.9811	-44.6936	0
15.7233	-44.6936	0
14.717	-44.6936	0
13.9623	-44.6936	0
