29568.9478910,-11127.0232971,-1.84274867223e-05,0,0,58
29557.7578935,-11127.0232971,-1.84274867223e-05,0,0,58
29546.5678961,-11127.0232971,-1.84274867223e-05,0,0,58
29535.3778986,-11127.0232971,-1.84274867223e-05,0,0,58
29524.1879012,-11127.0232971,-1.84274867223e-05,0,0,58
29512.9979037,-11127.0232971,-1.84274867223e-05,0,0,58
29501.8079062,-11127.0232971,-1.84274867223e-05,0,0,58
29490.6179088,-11127.0232971,-1.84274867223e-05,0,0,58
29479.4279113,-11127.0232971,-1.84274867223e-05,0,0,58
29468.2379138,-11127.0232971,-1.84274867223e-05,0,0,58
29457.0479164,-11127.0232971,-1.84274867223e-05,0,0,58
29445.8579189,-11127.0232971,-1.84274867223e-05,0,0,58
29434.6679215,-11127.0232971,-1.84274867223e-05,0,0,58
29423.4779240,-11127.0232971,-1.84274867223e-05,0,0,58
29412.2879265,-11127.0232971,-1.84274867223e-05,0,0,58
29401.0979291,-11127.0232971,-1.84274867223e-05,0,0,58
29389.9079316,-11127.0232971,-1.84274867223e-05,0,0,58
29378.7179341,-11127.0232971,-1.84274867223e-05,0,0,58
29367.5279367,-11127.0232971,-1.84274867223e-05,0,0,58
29356.3379392,-11127.0232971,-1.84274867223e-05,0,0,58
29345.1479418,-11127.0232971,-1.84274867223e-05,0,0,58
29333.9579443,-11127.0232971,-1.84274867223e-05,0,0,58
29322.7679468,-11127.0232971,-1.84274867223e-05,0,0,58
29311.5779494,-11127.0232971,-1.84274867223e-05,0,0,58
29300.3879519,-11127.0232971,-1.84274867223e-05,0,0,58
29289.1979544,-11127.0232971,-1.84274867223e-05,0,0,58
29278.0079570,-11127.0232971,-1.84274867223e-05,0,0,58
29266.8179595,-11127.0232971,-1.84274867223e-05,0,0,58
29255.6279621,-11127.0232971,-1.84274867223e-05,0,0,58
29244.4379646,-11127.0232971,-1.84274867223e-05,0,0,58
29233.2479671,-11127.0232971,-1.84274867223e-05,0,0,58
29222.0579697,-11127.0232971,-1.84274867223e-05,0,0,58
29210.8679722,-11127.0232971,-1.84274867223e-05,0,0,58
29199.6779747,-11127.0232971,-1.84274867223e-05,0,0,58
29188.4879773,-11127.0232971,-1.84274867223e-05,0,0,58
29177.2979798,-11127.0232971,-1.84274867223e-05,0,0,58
29166.1079824,-11127.0232971,-1.84274867223e-05,0,0,58
29154.9179849,-11127.0232971,-1.84274867223e-05,0,0,58
29143.7279874,-11127.0232971,-1.84274867223e-05,0,0,58
29132.5379900,-11127.0232971,-1.84274867223e-05,0,0,58
29121.3479925,-11127.0232971,-1.84274867223e-05,0,0,58
29110.1579950,-11127.0232971,-1.84274867223e-05,0,0,58
29098.9679976,-11127.0232971,-1.84274867223e-05,0,0,58
29087.7780001,-11127.0232971,-1.84274867223e-05,0,0,58
29076.5880026,-11127.0232971,-1.84274867223e-05,0,0,58
29065.3980052,-11127.0232971,-1.84274867223e-05,0,0,58
29054.2080077,-11127.0232971,-1.84274867223e-05,0,0,58
29043.0180103,-11127.0232971,-1.84274867223e-05,0,0,58
29031.8280128,-11127.0232971,-1.84274867223e-05,0,0,58
29020.6380153,-11127.0232971,-1.84274867223e-05,0,0,58
29009.4480179,-11127.0232971,-1.84274867223e-05,0,0,58
28998.2580204,-11127.0232971,-1.84274867223e-05,0,0,58
28987.0680229,-11127.0232971,-0.00623837443054,0,0,58
28975.8780255,-11127.0232971,0.00382544159422,0,0,58
28964.6880280,-11127.0232971,0.0138819913258,0,0,58
28953.4980306,-11127.0232971,0.0239458073505,0,0,58
28942.3080331,-11127.0232971,0.0239966714026,0,0,58
28931.1180356,-11127.0232971,0.025660652536,0,0,58
28919.9280382,-11127.0232971,0.0273173673762,0,0,58
28908.7380407,-11127.0232971,0.0349324426064,0,0,58
28897.5480432,-11127.0232971,0.0465585116603,0,0,58
28886.3580458,-11127.0232971,0.0581918470073,0,0,58
28875.1680483,-11127.0232971,0.0698760464064,0,0,58
28863.9780509,-11127.0232971,0.0947921656475,0,0,58
28852.7880534,-11127.0232971,0.119708284889,0,0,58
28841.5980559,-11127.0232971,0.14462440413,0,0,58
28830.4080585,-11127.0232971,0.169634985182,0,0,58
28819.2180610,-11127.0232971,0.194783625804,0,0,58
28808.0280635,-11127.0232971,0.219939532719,0,0,58
28796.8380661,-11127.0232971,0.227067766308,0,0,58
28785.6480686,-11127.0232971,0.242021797628,0,0,58
28774.4580712,-11127.0232971,0.256975828949,0,0,58
28763.2680737,-11127.0232971,0.236833664313,0,0,58
28752.0780762,-11127.0232971,0.221886899286,0,0,58
28740.8880788,-11127.0232971,0.206940134258,0,0,58
28729.6980813,-11127.0232971,0.156918972154,0,0,58
28718.5080838,-11127.0232971,0.133608703701,0,0,58
28707.3180864,-11127.0232971,0.10869258446,0,0,58
28696.1280889,-11127.0232971,0.0837691989258,0,0,58
28684.9380915,-11127.0232971,0.064680646798,0,0,58
28673.7480940,-11127.0232971,0.053047311451,0,0,58
28662.5580965,-11127.0232971,0.0414212423971,0,0,58
28651.3680991,-11127.0232971,0.0311176386981,0,0,58
28640.1781016,-11127.0232971,0.0109900066487,0,0,58
28628.9881041,-11127.0232971,0.00415242478635,0,0,58
28617.7981067,-11127.0232971,0.00249570994617,0,0,58
28606.6081092,-11127.0232971,0.000831728812841,0,0,58
28595.4181117,-11127.0232971,-0.000606997232566,0,0,58
28584.2281143,-11127.0232971,0.00249570994617,0,0,58
28573.0381168,-11127.0232971,0.00360018650629,0,0,58
28561.8481194,-11127.0232971,0.00470466306641,0,0,58
